38,39
44,52
44,62
17,12
50,37
22,32
41,43
35,27
46,70
37,53
39,31
25,22
25,41
24,25
34,25
28,37
35,66
45,28
10,17
12,13
48,50
25,25
23,36
29,36
48,31
34,42
32,44
38,27
50,29
47,31
15,17
49,39
37,67
42,23
13,24
45,41
32,42
19,29
28,23
35,31
35,49
20,29
22,39
47,50
25,19
49,62
44,32
45,40
45,46
46,64
31,16
27,46
33,36
28,33
30,30
27,17
47,66
25,49
33,65
17,25
24,33
26,23
21,42
20,25
44,52
40,37
21,34
42,59
36,34
46,60
34,31
39,35
34,30
11,15
44,23
37,23
25,43
49,47
46,34
26,40
29,46
11,12
30,32
20,17
12,23
17,16
41,46
41,62
28,15
46,37
34,62
38,23
49,60
50,58
45,43
33,22
43,45
30,56
21,32
24,18
32,47
43,29
38,53
37,55
37,44
14,22
44,52
48,36
31,41
26,31
46,24
39,27
24,32
43,56
26,15
35,28
24,26
48,25
44,46
28,14
19,18
31,53
13,21
29,33
33,42
35,54
41,31
31,21
29,57
46,64
24,33
25,20
16,17
40,37
47,59
29,48
30,42
47,52
45,26
50,43
17,18
47,58
44,62
50,43
38,55
38,39
39,65
32,18
11,12
50,58
34,68
8,14
47,56
15,20
21,24
21,16
45,38
47,62
32,21
29,15
36,56
20,35
26,17
38,65
33,45
41,45
35,46
37,63
37,38
34,60
40,34
35,40
8,15
37,33
38,32
19,31
47,67
33,34
32,62
42,66
34,48
35,52
29,28
45,64
45,64
39,27
44,30
44,61
29,36
8,11
46,28
11,19
24,34
25,24
37,27
41,45
26,27
22,15
33,22
47,25
48,65
21,13
20,30
19,30
40,38
46,69
33,22
39,29
45,45
48,55
25,16
35,63
30,45
47,60
36,31
16,26
17,19
45,33
31,57
9,18
31,19
48,41
35,31
41,69
40,45
22,21
31,33
47,53
40,54
38,53
12,15
31,17
42,43
14,19
25,25
46,63
9,12
31,45
33,42
48,54
45,48
36,53
46,48
47,53
17,14
18,26
35,48
22,17
25,22
44,45
25,22
15,21
36,67
15,27
42,52
30,58
16,28
46,55
20,13
29,57
50,50
38,54
29,53
46,43
22,27
23,44
32,64
37,35
33,21
38,59
42,23
35,24
17,15
48,56
20,35
17,32
15,11
7,10
24,16
49,48
23,13
45,31
46,64
34,62
42,23
37,57
20,15
36,69
43,26
8,16
40,51
41,48
34,38
44,60
24,15
32,40
49,69
34,19
37,48
30,50
40,42
29,48
48,25
49,34
21,21
38,33
49,37
45,25
43,64
16,32
34,39
37,24
50,27
28,21
19,19
33,36
25,48
39,20
47,26
33,59
47,54
29,47
22,14
38,59
34,39
31,45
44,67
36,66
44,64
35,40
12,10
32,34
17,17
47,31
35,61
24,39
10,20
23,30
29,44
40,32
39,21
43,26
30,18
20,21
23,15
38,44
34,41
41,61
37,53
31,35
46,60
29,47
29,49
17,23
32,63
13,22
30,51
45,61
44,55
25,50
21,24
49,29
44,31
19,14
33,54
46,69
40,23
33,46
47,62
13,13
45,32
29,23
33,46
46,28
34,43
49,51
23,20
34,42
41,43
31,24
43,24
48,50
22,26
41,37
34,27
34,48
38,42
30,43
45,48
50,31
42,23
36,59
9,12
14,17
9,13
22,43
36,39
39,63
43,45
37,56
14,24
25,23
45,69
37,54
37,50
40,31
29,29
27,19
45,51
29,24
41,53
26,48
40,42
13,24
38,69
34,44
30,31
12,24
37,30
16,30
31,59
34,58
16,19
19,37
49,32
12,14
38,22
43,45
39,68
35,40
31,55
27,44
27,18
39,37
24,41
30,57
43,25
41,52
17,16
40,26
12,18
48,41
35,53
18,33
29,50
49,70
50,56
37,24
31,55
30,32
38,26
28,16
27,42
43,30
25,46
35,53
21,40
46,29
49,31
35,62
32,60
46,47
23,28
10,14
38,66
39,45
41,61
24,24
17,26
38,43
30,40
37,53
30,56
37,30
31,17
35,52
30,46
49,56
32,25
24,40
50,70
39,32
33,22
13,10
35,51
47,43
16,20
47,53
50,44
40,68
46,37
24,28
33,28
18,28
15,28
22,17
38,64
37,22
28,20
28,38
46,35
28,46
36,24
39,57
26,40
21,15
23,46
42,50
32,28
35,25
35,38
24,17
21,41
23,33
17,13
29,17
13,15
20,18
17,34
45,44
9,16
14,26
41,57
28,19
44,25
36,65
14,20
39,63
47,54
21,29
49,68
45,54
33,18
49,49
47,33
39,43
40,57
47,54
32,21
21,37
37,44
32,64
45,43
43,40
39,44
18,13
39,32
41,53
21,41
33,61
45,29
32,23
40,60
39,31
50,30
36,55
44,28
27,22
35,20
30,20
48,55
29,22
35,56
33,39
24,39
37,21
22,36
42,44
28,29
20,36
24,44
36,21
25,19
36,30
47,39
34,27
25,50
27,46
40,42
32,37
12,10
32,33
44,27
47,35
34,39
50,66
32,51
42,38
26,41
39,62
46,39
42,63
29,49
25,26
11,13
30,53
34,55
31,45
35,63
49,46
20,33
31,50
50,46
44,58
48,53
25,49
37,65
50,51
37,55
19,33
37,57
49,40
17,17
35,19
23,26
26,16
45,46
32,64
34,18
39,35
46,45
40,39
40,37
48,27
23,19
38,20
38,40
31,40
27,17
42,52
24,46
44,54
34,62
45,36
31,43
31,31
36,55
39,55
30,42
21,38
47,61
35,66
16,20
33,58
34,55
36,69
39,33
48,69
35,45
37,61
45,31
42,67
46,27
14,20
22,17
39,64
46,55
46,35
27,53
38,70
40,53
38,28
38,39
37,32
35,30
40,67
36,29
44,61
30,20
49,44
23,26
14,12
35,51
27,38
45,37
43,36
34,40
34,65
40,34
35,22
8,12
31,57
28,35
34,48
45,48
16,27
38,69
28,19
50,31
24,28
38,64
34,32
20,31
29,54
19,31
48,50
14,19
45,55
28,46
40,47
43,32
47,49
45,28
40,30
39,35
31,33
35,22
47,66
26,34
16,28
13,18
49,42
28,40
31,47
34,47
50,34
42,50
21,33
34,46
45,60
50,67
46,43
15,15
34,33
34,67
41,69
41,56
24,21
33,48
40,58
43,29
27,32
37,51
22,21
49,37
30,21
39,56
12,22
31,34
8,16
35,42
31,23
30,20
19,27
37,44
47,49
36,48
34,64
35,42
30,35
29,15
45,39
27,53
17,33
32,52
27,16
36,48
40,27
15,23
31,36
42,45
28,15
49,64
28,43
28,25
27,30
31,51
34,43
43,29
43,38
24,35
45,63
38,66
25,17
11,14
27,40
34,34
44,46
37,42
50,27
31,23
38,63
50,54
27,44
34,60
18,27
26,23
19,30
36,59
39,69
33,27
16,11
42,26
29,47
41,61
28,47
35,25
15,14
38,44
36,22
35,30
46,70
17,30
24,17
22,11
14,21
40,49
22,41
33,30
48,55
25,40
46,67
22,24
31,49
24,14
33,21
42,64
40,38
7,12
17,26
35,27
23,41
50,55
30,36
23,32
37,66
22,42
46,67
13,15
21,13
37,59
33,21
28,45
16,29
30,39
48,24
21,36
20,25
41,33
35,52
37,62
22,43
19,32
19,32
49,35
26,39
22,42
42,38
22,29
41,42
45,42
27,15
20,14
30,48
31,36
31,53
44,28
43,61
28,25
50,69
45,54
26,37
34,62
44,34
32,35
17,24
25,26
21,19
39,66
10,11
31,35
36,60
11,10
36,30
9,16
17,12
12,11
39,30
33,22
32,36
26,33
28,50
34,40
27,35
38,40
33,49
20,13
33,46
40,32
20,18
40,56
38,36
44,59
23,31
14,19
37,66
27,49
31,45
38,32
40,35
17,10
11,11
32,16
31,35
43,47
42,40
32,47
40,59
42,69
33,52
47,49
28,32
46,68
